fips,county,state,npi,start_date,end_date,citation,note,re-opening_note,re-opening_citation
17197,Will,Illinois,gathering_size_10_0,3/21/2020,6/27/2020,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-10.pdf,,TRUE,
17197,Will,Illinois,gathering_size_100_26,3/16/2020,3/21/2020,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-07.aspx,,TRUE,
17197,Will,Illinois,gathering_size_25_11,,,,,TRUE,
17197,Will,Illinois,gathering_size_500_101,,,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-04.pdf,,TRUE,
17197,Will,Illinois,lockdown,,,,,TRUE,
17197,Will,Illinois,non-essential_services_closure,3/21/2020,5/29/2020,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-10.aspx,,TRUE,
17197,Will,Illinois,religious_gatherings_banned,3/16/2020,5/1/2020,https://www.illinoispolicy.org/whatyouneedtoknowaboutcoronavirusinillinois/,,TRUE,
17197,Will,Illinois,school closure,3/17/2020,6/27/2020,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-05.aspx https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-39.aspx,,TRUE,
17197,Will,Illinois,shelter_in_place,3/21/2020,5/29/2020,https://www.illinoispolicy.org/whatyouneedtoknowaboutcoronavirusinillinois/,,TRUE,
17197,Will,Illinois,social_distancing,3/13/2020,6/27/2020,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-10.pdf,,TRUE,
17201,Winnebago,Illinois,closing_of_public_venues,3/16/2020,5/29/2020,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-10.aspx,,FALSE,
17201,Winnebago,Illinois,gathering_size_10_0,3/21/2020,6/27/2020,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-10.pdf,,FALSE,
17201,Winnebago,Illinois,gathering_size_100_26,3/16/2020,3/21/2020,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-07.aspx,,FALSE,
17201,Winnebago,Illinois,gathering_size_25_11,,,,,FALSE,
17201,Winnebago,Illinois,gathering_size_500_101,,,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-04.pdf,,FALSE,
17201,Winnebago,Illinois,lockdown,,,,,FALSE,
17201,Winnebago,Illinois,non-essential_services_closure,3/21/2020,5/29/2020,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-10.aspx,,FALSE,
17201,Winnebago,Illinois,religious_gatherings_banned,3/16/2020,5/1/2020,https://www.illinoispolicy.org/whatyouneedtoknowaboutcoronavirusinillinois/,,FALSE,
17201,Winnebago,Illinois,school closure,3/17/2020,6/27/2020,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-05.aspx https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-39.aspx,,FALSE,
17201,Winnebago,Illinois,shelter_in_place,3/21/2020,5/29/2020,https://www.illinoispolicy.org/whatyouneedtoknowaboutcoronavirusinillinois/,,FALSE,
17201,Winnebago,Illinois,social_distancing,3/13/2020,6/27/2020,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-10.pdf,,FALSE,
18003,Allen,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18003,Allen,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18003,Allen,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18003,Allen,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18003,Allen,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
18003,Allen,Indiana,lockdown,,,,,FALSE,
18003,Allen,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,FALSE,
18003,Allen,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18003,Allen,Indiana,school closure,3/19/2020,6/30/2020,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,,FALSE,
18003,Allen,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18003,Allen,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18005,Bartholomew,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18005,Bartholomew,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18005,Bartholomew,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18005,Bartholomew,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18005,Bartholomew,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
18005,Bartholomew,Indiana,lockdown,,,,,FALSE,
18005,Bartholomew,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,FALSE,
18005,Bartholomew,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18005,Bartholomew,Indiana,school closure,3/19/2020,6/30/2020,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,,FALSE,
18005,Bartholomew,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18005,Bartholomew,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18017,Cass,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18017,Cass,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18017,Cass,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18017,Cass,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18017,Cass,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
18017,Cass,Indiana,lockdown,,,,,FALSE,
18017,Cass,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,FALSE,
18017,Cass,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18017,Cass,Indiana,school closure,3/19/2020,6/30/2020,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,,FALSE,
18017,Cass,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18017,Cass,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18019,Clark,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18019,Clark,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18019,Clark,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18019,Clark,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18019,Clark,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
18019,Clark,Indiana,lockdown,,,,,FALSE,
18019,Clark,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,FALSE,
18019,Clark,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18019,Clark,Indiana,school closure,3/19/2020,6/30/2020,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,,FALSE,
18019,Clark,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18019,Clark,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18035,Delaware,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18035,Delaware,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18035,Delaware,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18035,Delaware,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18035,Delaware,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
18035,Delaware,Indiana,lockdown,,,,,FALSE,
18035,Delaware,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,FALSE,
18035,Delaware,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18035,Delaware,Indiana,school closure,3/19/2020,6/30/2020,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,,FALSE,
18035,Delaware,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18035,Delaware,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18039,Elkhart,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18039,Elkhart,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18039,Elkhart,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18039,Elkhart,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18039,Elkhart,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
18039,Elkhart,Indiana,lockdown,,,,,FALSE,
18039,Elkhart,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,FALSE,
18039,Elkhart,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18039,Elkhart,Indiana,school closure,3/19/2020,6/30/2020,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,,FALSE,
18039,Elkhart,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18039,Elkhart,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18057,Hamilton,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18057,Hamilton,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,TRUE,
18057,Hamilton,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18057,Hamilton,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,TRUE,
18057,Hamilton,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,TRUE,
18057,Hamilton,Indiana,lockdown,,,,,TRUE,
18057,Hamilton,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,TRUE,
18057,Hamilton,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18057,Hamilton,Indiana,school closure,3/16/2020,,https://www.indystar.com/story/news/local/hamiltoncounty/education/2020/03/12/coronavirusindianahamiltoncountypublicschoolsclose/5038752002/,,TRUE,
18057,Hamilton,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18057,Hamilton,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,TRUE,
18063,Hendricks,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18063,Hendricks,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,TRUE,
18063,Hendricks,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18063,Hendricks,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,TRUE,
18063,Hendricks,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,TRUE,
18063,Hendricks,Indiana,lockdown,,,,,TRUE,
18063,Hendricks,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,TRUE,
18063,Hendricks,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18063,Hendricks,Indiana,school closure,3/16/2020,,https://www.indystar.com/story/news/education/2020/03/13/coronavirus-school-closures-around-indianapolis-see-list/5040561002/,,TRUE,
18063,Hendricks,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18063,Hendricks,Indiana,social_distancing,3/8/2020,,https://www.indystar.com/story/news/local/2020/03/08/coronavirus-indiana-second-case-confirmed-hendricks-county/4994465002/,,TRUE,
18067,Howard,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18067,Howard,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18067,Howard,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18067,Howard,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18067,Howard,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
18067,Howard,Indiana,lockdown,,,,,FALSE,
18067,Howard,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,FALSE,
18067,Howard,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18067,Howard,Indiana,school closure,3/19/2020,6/30/2020,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,,FALSE,
18067,Howard,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,FALSE,
18067,Howard,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18081,Johnson,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18081,Johnson,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,TRUE,
18081,Johnson,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18081,Johnson,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,TRUE,
18081,Johnson,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,TRUE,
18081,Johnson,Indiana,lockdown,,,,,TRUE,
18081,Johnson,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,TRUE,
18081,Johnson,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18081,Johnson,Indiana,school closure,3/16/2020,,https://www.indystar.com/story/news/education/2020/03/13/coronavirus-school-closures-around-indianapolis-see-list/5040561002/,,TRUE,
18081,Johnson,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18081,Johnson,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,TRUE,
18089,Lake,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18089,Lake,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,TRUE,
18089,Lake,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,TRUE,
18089,Lake,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,TRUE,
18089,Lake,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,TRUE,
18089,Lake,Indiana,lockdown,,,,,TRUE,
18089,Lake,Indiana,non-essential_services_closure,3/23/2020,5/4/2020,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/,,TRUE,
18089,Lake,Indiana,religious_gatherings_banned,3/23/2020,5/8/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18089,Lake,Indiana,school closure,3/16/2020,,https://www.nwitimes.com/news/education/updateallpublicschoolsinlakeporterandlaportecountiesclosedamidcoronavirusconcern/article_649022c958b15219a4b4183f1d026615.html,,TRUE,
18089,Lake,Indiana,shelter_in_place,3/23/2020,5/4/2020,https://www.in.gov/dol/3142.htm,,TRUE,
18089,Lake,Indiana,social_distancing,3/24/2020,6/14/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,TRUE,
18091,LaPorte,Indiana,closing_of_public_venues,3/16/2020,5/11/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18091,LaPorte,Indiana,gathering_size_10_0,3/24/2020,5/4/2020,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,,FALSE,
18091,LaPorte,Indiana,gathering_size_100_26,3/16/2020,3/24/2020,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,,FALSE,
18091,LaPorte,Indiana,gathering_size_25_11,5/4/2020,5/21/2020,https://backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage2.pdf,,FALSE,
18091,LaPorte,Indiana,gathering_size_500_101,5/22/2020,6/13/2020,https://www.backontrack.in.gov/files/BackOnTrack-IN_WhatsOpen-Closed-stage3.pdf,,FALSE,
